ID,technology,source,source_type,year,type,country,capacity_definition,comment,capacity,energy_source_level_0,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology_level
22,"Fossil fuels",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,7836.45,0,1,0,0,0
23,"Fossil fuels",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,7579.72,0,1,0,0,0
24,"Fossil fuels",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,7526,0,1,0,0,0
25,"Fossil fuels",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,7527,0,1,0,0,0
26,"Fossil fuels",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,7284,0,1,0,0,0
27,"Fossil fuels",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,7306,0,1,0,0,0
372,"Differently categorized fossil fuels",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,7836.45,0,0,1,1,1
373,"Differently categorized fossil fuels",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,7579.72,0,0,1,1,1
374,"Differently categorized fossil fuels",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,7526,0,0,1,1,1
375,"Differently categorized fossil fuels",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,7527,0,0,1,1,1
376,"Differently categorized fossil fuels",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,7284,0,0,1,1,1
377,"Differently categorized fossil fuels",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,7306,0,0,1,1,1
481,Nuclear,DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
482,Nuclear,DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
483,Nuclear,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
484,Nuclear,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
485,Nuclear,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
486,Nuclear,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
614,"Renewable energy sources",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,5399.34,0,1,0,0,0
615,"Renewable energy sources",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,5502.82,0,1,0,0,0
616,"Renewable energy sources",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,5865,0,1,0,0,0
617,"Renewable energy sources",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,6105,0,1,0,0,0
618,"Renewable energy sources",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,6437,0,1,0,0,0
619,"Renewable energy sources",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,7128,0,1,0,0,0
745,Hydro,DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,8.73,0,0,1,1,0
746,Hydro,DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,8.62,0,0,1,1,0
747,Hydro,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,7,0,0,1,1,0
748,Hydro,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
749,Hydro,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
750,Hydro,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
934,"Differently categorized hydro",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,8.73,0,0,0,0,1
935,"Differently categorized hydro",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,8.62,0,0,0,0,1
936,"Differently categorized hydro",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,7,0,0,0,0,1
937,"Differently categorized hydro",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,9,0,0,0,0,1
938,"Differently categorized hydro",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,9,0,0,0,0,1
939,"Differently categorized hydro",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,9,0,0,0,0,1
1053,Wind,DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,4819.81,0,0,1,1,0
1054,Wind,DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,4887.51,0,0,1,1,0
1055,Wind,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,5076,0,0,1,1,0
1056,Wind,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,5245,0,0,1,1,0
1057,Wind,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,5490,0,0,1,1,0
1058,Wind,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,6121,0,0,1,1,0
1173,Onshore,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,3805,0,0,0,0,1
1174,Onshore,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,3974,0,0,0,0,1
1175,Onshore,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,4226,0,0,0,0,1
1176,Onshore,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,4420,0,0,0,0,1
1194,Offshore,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,1271,0,0,0,0,1
1195,Offshore,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,1271,0,0,0,0,1
1196,Offshore,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,1297,0,0,0,0,1
1197,Offshore,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,1701,0,0,0,0,1
1217,"Differently categorized wind",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,4819.81,0,0,0,0,1
1218,"Differently categorized wind",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,4887.51,0,0,0,0,1
1322,Solar,DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,570.8,0,0,1,1,0
1323,Solar,DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,606.69,0,0,1,1,0
1324,Solar,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,782,0,0,1,1,0
1325,Solar,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,851,0,0,1,1,0
1326,Solar,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,906,0,0,1,1,0
1327,Solar,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,998,0,0,1,1,0
1448,"Differently categorized solar",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,570.8,0,0,0,0,1
1449,"Differently categorized solar",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,606.69,0,0,0,0,1
1450,"Differently categorized solar",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,782,0,0,0,0,1
1451,"Differently categorized solar",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,851,0,0,0,0,1
1452,"Differently categorized solar",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,906,0,0,0,0,1
1453,"Differently categorized solar",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,998,0,0,0,0,1
1732,"Other or unspecified energy sources",DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,574.48,0,1,1,1,1
1733,"Other or unspecified energy sources",DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,574.42,0,1,1,1,1
1734,"Other or unspecified energy sources",DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,615,0,1,1,1,1
1735,"Other or unspecified energy sources",DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,615,0,1,1,1,1
1736,"Other or unspecified energy sources",DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,646,0,1,1,1,1
1737,"Other or unspecified energy sources",DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,639,0,1,1,1,1
1862,Total,DEA,Ministry,2013,"Installed capacity in MW",DK,Unknown,,13810.27,1,0,0,0,0
1863,Total,DEA,Ministry,2014,"Installed capacity in MW",DK,Unknown,,13656.96,1,0,0,0,0
1864,Total,DEA,Ministry,2015,"Installed capacity in MW",DK,Unknown,,14006,1,0,0,0,0
1865,Total,DEA,Ministry,2016,"Installed capacity in MW",DK,Unknown,,14247,1,0,0,0,0
1866,Total,DEA,Ministry,2017,"Installed capacity in MW",DK,Unknown,,14367,1,0,0,0,0
1867,Total,DEA,Ministry,2018,"Installed capacity in MW",DK,Unknown,,15073,1,0,0,0,0
4104,"Biomass and biogas",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,20,0,0,0,1,1
4105,"Concentrated solar power",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4106,"Fossil fuels",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,8724,0,1,0,0,0
4107,Geothermal,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4108,Hydro,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4109,Marine,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4110,"Non-renewable waste",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4111,Nuclear,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4112,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,40,0,0,0,1,1
4113,Photovoltaics,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4114,"Pumped storage",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4115,Wind,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,326,0,0,1,1,0
4116,"Differently categorized solar",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4117,Solar,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4118,"Differently categorized wind",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,326,0,0,0,0,1
4119,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,60,0,0,1,0,0
4120,"Renewable energy sources",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,396,0,1,0,0,0
4121,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,8724,0,0,1,1,1
4122,Total,EUROSTAT,"Statistical Office",1990,"Installed capacity in MW",DK,Unknown,,9120,1,0,0,0,0
4123,"Biomass and biogas",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,20,0,0,0,1,1
4124,"Concentrated solar power",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4125,"Fossil fuels",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,9102,0,1,0,0,0
4126,Geothermal,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4127,Hydro,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4128,Marine,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4129,"Non-renewable waste",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4130,Nuclear,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4131,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,40,0,0,0,1,1
4132,Photovoltaics,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4133,"Pumped storage",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4134,Wind,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,393,0,0,1,1,0
4135,"Differently categorized solar",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4136,Solar,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4137,"Differently categorized wind",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,393,0,0,0,0,1
4138,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,60,0,0,1,0,0
4139,"Renewable energy sources",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,462,0,1,0,0,0
4140,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,9102,0,0,1,1,1
4141,Total,EUROSTAT,"Statistical Office",1991,"Installed capacity in MW",DK,Unknown,,9564,1,0,0,0,0
4142,"Biomass and biogas",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,19,0,0,0,1,1
4143,"Concentrated solar power",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4144,"Fossil fuels",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,9504,0,1,0,0,0
4145,Geothermal,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4146,Hydro,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4147,Marine,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4148,"Non-renewable waste",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,72,0,0,1,1,1
4149,Nuclear,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4150,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,40,0,0,0,1,1
4151,Photovoltaics,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4152,"Pumped storage",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4153,Wind,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,436,0,0,1,1,0
4154,"Differently categorized solar",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4155,Solar,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4156,"Differently categorized wind",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,436,0,0,0,0,1
4157,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,59,0,0,1,0,0
4158,"Renewable energy sources",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,505,0,1,0,0,0
4159,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,9432,0,0,1,1,1
4160,Total,EUROSTAT,"Statistical Office",1992,"Installed capacity in MW",DK,Unknown,,10009,1,0,0,0,0
4161,"Biomass and biogas",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,22,0,0,0,1,1
4162,"Concentrated solar power",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4163,"Fossil fuels",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,9791,0,1,0,0,0
4164,Geothermal,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4165,Hydro,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4166,Marine,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4167,"Non-renewable waste",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,122,0,0,1,1,1
4168,Nuclear,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4169,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,40,0,0,0,1,1
4170,Photovoltaics,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4171,"Pumped storage",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4172,Wind,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,468,0,0,1,1,0
4173,"Differently categorized solar",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4174,Solar,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4175,"Differently categorized wind",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,468,0,0,0,0,1
4176,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,62,0,0,1,0,0
4177,"Renewable energy sources",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,540,0,1,0,0,0
4178,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,9669,0,0,1,1,1
4179,Total,EUROSTAT,"Statistical Office",1993,"Installed capacity in MW",DK,Unknown,,10331,1,0,0,0,0
4180,"Biomass and biogas",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,16,0,0,0,1,1
4181,"Concentrated solar power",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4182,"Fossil fuels",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,9717,0,1,0,0,0
4183,Geothermal,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4184,Hydro,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4185,Marine,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4186,"Non-renewable waste",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,102,0,0,1,1,1
4187,Nuclear,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4188,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,52,0,0,0,1,1
4189,Photovoltaics,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4190,"Pumped storage",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4191,Wind,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,521,0,0,1,1,0
4192,"Differently categorized solar",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4193,Solar,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4194,"Differently categorized wind",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,521,0,0,0,0,1
4195,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,68,0,0,1,0,0
4196,"Renewable energy sources",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,598,0,1,0,0,0
4197,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,9615,0,0,1,1,1
4198,Total,EUROSTAT,"Statistical Office",1994,"Installed capacity in MW",DK,Unknown,,10315,1,0,0,0,0
4199,"Biomass and biogas",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,23,0,0,0,1,1
4200,"Concentrated solar power",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4201,"Fossil fuels",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,10081,0,1,0,0,0
4202,Geothermal,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4203,Hydro,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4204,Marine,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4205,"Non-renewable waste",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,150,0,0,1,1,1
4206,Nuclear,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4207,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,110,0,0,0,1,1
4208,Photovoltaics,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4209,"Pumped storage",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4210,Wind,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,599,0,0,1,1,0
4211,"Differently categorized solar",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4212,Solar,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,0
4213,"Differently categorized wind",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,599,0,0,0,0,1
4214,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,133,0,0,1,0,0
4215,"Renewable energy sources",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,742,0,1,0,0,0
4216,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,9931,0,0,1,1,1
4217,Total,EUROSTAT,"Statistical Office",1995,"Installed capacity in MW",DK,Unknown,,10823,1,0,0,0,0
4218,"Biomass and biogas",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,27,0,0,0,1,1
4219,"Concentrated solar power",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4220,"Fossil fuels",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,9881,0,1,0,0,0
4221,Geothermal,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4222,Hydro,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4223,Marine,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4224,"Non-renewable waste",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,178,0,0,1,1,1
4225,Nuclear,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4226,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,65,0,0,0,1,1
4227,Photovoltaics,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4228,"Pumped storage",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4229,Wind,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,814,0,0,1,1,0
4230,"Differently categorized solar",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4231,Solar,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4232,"Differently categorized wind",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,814,0,0,0,0,1
4233,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,92,0,0,1,0,0
4234,"Renewable energy sources",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,917,0,1,0,0,0
4235,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,9703,0,0,1,1,1
4236,Total,EUROSTAT,"Statistical Office",1996,"Installed capacity in MW",DK,Unknown,,10798,1,0,0,0,0
4237,"Biomass and biogas",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,35,0,0,0,1,1
4238,"Concentrated solar power",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4239,"Fossil fuels",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,10242,0,1,0,0,0
4240,Geothermal,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4241,Hydro,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4242,Marine,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4243,"Non-renewable waste",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,165,0,0,1,1,1
4244,Nuclear,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4245,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,71,0,0,0,1,1
4246,Photovoltaics,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4247,"Pumped storage",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4248,Wind,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,1123,0,0,1,1,0
4249,"Differently categorized solar",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4250,Solar,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4251,"Differently categorized wind",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,1123,0,0,0,0,1
4252,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,106,0,0,1,0,0
4253,"Renewable energy sources",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,1240,0,1,0,0,0
4254,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,10077,0,0,1,1,1
4255,Total,EUROSTAT,"Statistical Office",1997,"Installed capacity in MW",DK,Unknown,,11482,1,0,0,0,0
4256,"Biomass and biogas",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,39,0,0,0,1,1
4257,"Concentrated solar power",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4258,"Fossil fuels",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,10269,0,1,0,0,0
